protocol,rtt_ms,loss_pct,jitter_ms,object_mix,run_id,num_objects,bytes_total,completion_time_ms,throughput_mbps,negotiated_protocols,success,qdisc_snapshot
h2,200,0,0,many_small,23,300,3072000,2578.050780983176,9.53278352051219,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,24,300,3072000,2598.483211011626,9.457825201969353,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,25,300,3072000,2399.6911319554783,10.241318006610845,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,26,300,3072000,2576.3323529972695,9.539141940056227,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,27,300,3072000,2584.544392011594,9.50883261125652,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,28,300,3072000,2598.3274090103805,9.458392316063128,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,29,300,3072000,2626.56479497673,9.356708064846249,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,30,300,3072000,2396.7353890184313,10.253947979657845,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,31,300,3072000,2592.825616011396,9.47846235714295,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,32,300,3072000,2563.5109380236827,9.586852014349766,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,33,300,3072000,2611.092374951113,9.412152643760884,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,34,300,3072000,2408.7396940449253,10.202845936718987,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,35,300,3072000,2414.305815997068,10.179323529422277,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,36,300,3072000,2576.7329779919237,9.537658814438874,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,37,300,3072000,2388.7047310126945,10.288421034600193,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,38,300,3072000,2603.0650819884613,9.441177698571632,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,39,300,3072000,2597.5257779937238,9.461311301781192,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,40,300,3072000,2595.6132729770616,9.46828260429272,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h3,0,0,0,many_small,1,300,3072000,593.4455990209244,41.412389005067794,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,2,300,3072000,663.2509740302339,37.053846827641024,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,3,300,3072000,574.0690719685517,42.81017947148058,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,4,300,3072000,524.3974710465409,46.86521456892925,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,5,300,3072000,602.6800079853274,40.77785835663279,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,6,300,3072000,593.2385469786823,41.42684275181317,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,7,300,3072000,598.8528879825026,41.038459516818875,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,8,300,3072000,580.2148709772155,42.35672201680794,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,9,300,3072000,620.8897129981779,39.581908808452305,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,10,300,3072000,554.0709879714996,44.35532726587039,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,11,300,3072000,590.9955210518092,41.58407149391165,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,12,300,3072000,564.6718299831264,43.522624460891535,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,13,300,3072000,552.929055003915,44.4469318036217,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
