protocol,rtt_ms,loss_pct,jitter_ms,object_mix,run_id,num_objects,bytes_total,completion_time_ms,throughput_mbps,negotiated_protocols,success,qdisc_snapshot
h2,50,5,0,many_small,22,300,3072000,783.2173749920912,31.378262005804153,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,23,300,3072000,874.7629530262202,28.094468238486726,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,24,300,3072000,887.3855290003121,27.694839725058618,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,25,300,3072000,1003.4158349735662,24.492338214542354,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,26,300,3072000,792.7888879785314,30.999425411554853,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,27,300,3072000,980.4729389725253,25.06545466288353,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,28,300,3072000,832.4895819532685,29.5210901526688,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,29,300,3072000,842.5638749613427,29.16811500033462,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,30,300,3072000,1458.279889950063,16.852731885949257,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,31,300,3072000,891.6509280097671,27.562355657337235,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,32,300,3072000,912.8485869732685,26.922318060968497,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,33,300,3072000,738.033112953417,33.29931891762041,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,34,300,3072000,762.3074270086363,32.23896177482943,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,35,300,3072000,801.68027599575,30.65561263743788,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,36,300,3072000,937.2366410098039,26.22176612036973,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,37,300,3072000,1193.6677530175075,20.58864364717369,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,38,300,3072000,793.2736480142921,30.980482033555745,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,39,300,3072000,907.2472539846785,27.088536109710876,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h2,50,5,0,many_small,40,300,3072000,850.5066640209407,28.8957171526582,HTTP/2,True,qdisc netem 80ff: root refcnt 25 limit 1000 delay 50ms loss 5%
h3,50,0,0,many_small,1,300,3072000,998.8676899811253,24.60385919627092,h3,True,qdisc netem 8100: root refcnt 25 limit 1000 delay 50ms
h3,50,0,0,many_small,2,300,3072000,983.4340530214831,24.98998272888069,h3,True,qdisc netem 8100: root refcnt 25 limit 1000 delay 50ms
h3,50,0,0,many_small,3,300,3072000,965.1641199598089,25.46302695237302,h3,True,qdisc netem 8100: root refcnt 25 limit 1000 delay 50ms
h3,50,0,0,many_small,4,300,3072000,953.1649959972128,25.783573781251054,h3,True,qdisc netem 8100: root refcnt 25 limit 1000 delay 50ms
h3,50,0,0,many_small,5,300,3072000,1006.9521730183624,24.406323019625525,h3,True,qdisc netem 8100: root refcnt 25 limit 1000 delay 50ms
h3,50,0,0,many_small,6,300,3072000,976.6513130161911,25.163535514125268,h3,True,qdisc netem 8100: root refcnt 25 limit 1000 delay 50ms
h3,50,0,0,many_small,7,300,3072000,1034.3666920089163,23.759465757998473,h3,True,qdisc netem 8100: root refcnt 25 limit 1000 delay 50ms
h3,50,0,0,many_small,8,300,3072000,948.8021650467999,25.902133137299263,h3,True,qdisc netem 8100: root refcnt 25 limit 1000 delay 50ms
