protocol,rtt_ms,loss_pct,jitter_ms,object_mix,run_id,num_objects,bytes_total,completion_time_ms,throughput_mbps,negotiated_protocols,success,qdisc_snapshot
h2,100,0,0,few_large,39,10,10485760,1476.193839975167,56.82592470471978,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,40,10,10485760,1417.3467049840838,59.1852929879581,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,200,0,0,few_large,1,10,10485760,2698.9743069862016,31.080725660434705,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,2,10,10485760,2739.6167509723455,30.61964049176847,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,3,10,10485760,2743.855001986958,30.572344361948442,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,4,10,10485760,2918.597744021099,28.74191216375914,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,5,10,10485760,2922.3645469755866,28.704865067849042,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,6,10,10485760,2731.435252004303,30.711355847972285,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,7,10,10485760,2720.4794749850407,30.835035063244238,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,8,10,10485760,2897.5409839767963,28.950782910020703,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,9,10,10485760,2913.5234379791655,28.79197019886815,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,10,10,10485760,2708.431008970365,30.97220483821372,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,11,10,10485760,2724.010545993224,30.795064330198333,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,12,10,10485760,2731.8937680101953,30.70620131071178,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,13,10,10485760,2726.2011310085654,30.770319565147464,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,14,10,10485760,2709.0508799883537,30.96511793841267,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,15,10,10485760,2700.2411319990642,31.0661440587333,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,16,10,10485760,2735.6811490026303,30.663690478176903,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,17,10,10485760,2703.8919589831494,31.024198182662218,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,18,10,10485760,2738.249126006849,30.634933543219976,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,19,10,10485760,2688.740727957338,31.19902158202106,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,20,10,10485760,2896.4913060190156,28.96127456888327,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
